SAMPLE_ID	mutations
GENIE-MSK-P-0008904-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009507-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013943-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013898-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014520-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016421-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011356-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009697-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015053-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010275-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016437-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010732-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014435-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011466-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008017-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016480-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012666-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007843-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015958-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010628-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015586-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014157-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013754-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011184-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016561-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014694-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010859-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013179-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013834-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010810-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013871-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013871-T02-IM6	MSK-IMPACT468
GENIE-MSK-P-0013178-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011587-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014845-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012412-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015511-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009195-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012697-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008962-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0013833-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011289-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013056-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009469-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007914-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010365-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015325-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013048-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010893-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011001-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015713-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010268-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010759-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015121-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012302-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015416-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008019-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012893-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010560-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009169-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008054-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009204-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014935-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016097-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009139-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008329-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008209-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012443-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008075-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008670-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0008670-T04-IM5	MSK-IMPACT410
GENIE-MSK-P-0008028-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016312-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015272-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012339-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009378-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0013699-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008811-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013625-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016432-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015044-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013097-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013969-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009454-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011551-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009629-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015033-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010849-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009874-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009874-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0007814-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008328-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011430-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008544-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0014883-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016500-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010458-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008264-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010203-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009503-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014707-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013783-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011374-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015373-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008085-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014096-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011025-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007990-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010104-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013886-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015107-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013282-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008543-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008260-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010919-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010931-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015614-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013925-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008684-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014292-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010035-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014043-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012861-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008855-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013985-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009834-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014465-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0007920-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016340-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0003044-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013093-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012135-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009264-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008382-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015558-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012816-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009322-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011520-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011279-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013676-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010111-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014016-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008416-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013264-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013043-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013221-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013601-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010112-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016257-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010443-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009688-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009588-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013288-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012915-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008225-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008317-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014152-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014364-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009523-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013986-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012642-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015726-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009919-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009499-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014798-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010998-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015125-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014195-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014087-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011256-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011336-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009544-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014705-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015712-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009199-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0015460-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014941-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008479-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015435-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012756-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014027-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008270-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012110-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013008-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016529-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010006-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012334-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015786-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012463-T03-IM6	MSK-IMPACT468
GENIE-MSK-P-0010781-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010955-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008142-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0010266-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010515-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011581-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015696-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009626-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015735-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008293-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014853-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016099-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012058-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010423-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007863-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003066-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014244-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012005-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014477-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009457-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014618-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009459-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016404-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008124-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014889-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012406-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009043-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007895-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010276-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014326-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010819-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012122-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010058-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008799-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012825-T02-IM6	MSK-IMPACT468
GENIE-MSK-P-0009484-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011442-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008755-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012451-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013281-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008244-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008244-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0014575-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013301-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010243-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013181-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015724-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014010-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015349-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011454-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012121-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013096-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014954-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014683-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013914-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013267-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013272-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016109-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012755-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009690-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013876-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015055-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011218-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016537-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015933-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008663-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008663-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0008663-T03-IM5	MSK-IMPACT410
GENIE-MSK-P-0009751-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011573-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013168-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012812-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016443-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008534-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009240-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007884-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014040-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010918-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015519-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015022-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008775-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011195-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014581-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008265-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008559-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010687-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015156-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010951-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015291-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016470-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013853-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008242-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012148-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012774-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009455-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010139-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015904-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012222-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013398-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015356-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015381-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008587-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013932-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009972-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010529-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010912-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016032-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012878-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007982-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013990-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009855-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012737-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014488-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008489-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016656-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0007908-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008016-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016206-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0007870-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016266-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010353-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014728-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014860-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010861-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012133-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007757-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0011163-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015516-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012852-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013399-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014199-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0014018-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010615-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013051-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009684-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015828-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012652-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003822-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003822-T03-IM6	MSK-IMPACT468
GENIE-MSK-P-0013350-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013781-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008709-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009263-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016654-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016246-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012423-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010003-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014911-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0005084-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0014150-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009094-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011134-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016397-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013186-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015280-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011089-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013555-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015423-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016560-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013059-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010933-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012281-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009353-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003059-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015646-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015437-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012378-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011563-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010233-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008305-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008514-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016433-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011469-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010065-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016310-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015483-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0010369-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009726-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008752-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008045-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013208-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009059-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014830-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009297-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009297-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0010753-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015227-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009016-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009616-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009616-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0009599-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014832-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0016195-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0008039-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015357-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011276-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009541-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011365-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008400-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008283-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016192-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015244-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012263-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0007892-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015992-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0004388-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004388-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0008157-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015432-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0009482-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012781-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010644-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013620-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015500-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0015688-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0012391-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013874-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010633-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0011443-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008798-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008035-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009225-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0012225-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013345-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0015480-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0011112-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0010241-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0008037-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0009029-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0014138-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013224-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0016407-T01-IM6	MSK-IMPACT468
GENIE-MSK-P-0013960-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0013225-T01-IM5	MSK-IMPACT410
